user_id,active_days,avg_daily_behavior,last_active_time,behavior_span_days,activity_level
109919014,1,159.0,2025-11-18 01:00:00,0.04,Low
109921488,18,48.28,2025-12-18 21:00:00,30.88,Medium
109927373,28,42.86,2025-12-18 21:00:00,30.88,Medium
109928088,29,230.62,2025-12-18 11:00:00,30.12,High
109938282,29,54.38,2025-12-18 21:00:00,30.58,Medium
109939909,31,177.94,2025-12-18 23:00:00,30.42,High
109944963,11,7.73,2025-12-14 15:00:00,24.83,Low
109978933,29,69.17,2025-12-18 22:00:00,30.54,High
110007607,27,108.78,2025-12-18 23:00:00,30.42,High
110017091,21,26.48,2025-12-18 12:00:00,28.96,Medium
110033398,29,85.79,2025-12-18 20:00:00,30.54,High
110037242,31,102.65,2025-12-18 21:00:00,30.88,High
110043519,22,28.91,2025-12-18 14:00:00,29.79,Medium
110047109,2,24.5,2025-12-16 00:00:00,13.54,Low
110058496,29,55.17,2025-12-18 23:00:00,30.96,Medium
110058610,26,23.5,2025-12-18 13:00:00,30.12,Medium
110061776,22,12.86,2025-12-15 20:00:00,27.04,Medium
110074552,13,13.15,2025-12-17 10:00:00,26.79,Low
110106082,27,101.93,2025-12-18 22:00:00,28.54,High
110122107,20,16.8,2025-12-17 12:00:00,27.08,Medium
110128323,20,20.9,2025-12-18 18:00:00,30.38,Medium
110137127,14,28.86,2025-12-18 10:00:00,23.75,Medium
110154099,8,13.88,2025-12-15 19:00:00,17.96,Low
110157491,2,7.0,2025-12-09 18:00:00,17.08,Low
110162881,5,8.2,2025-12-12 13:00:00,10.04,Low
110201893,29,42.07,2025-12-18 23:00:00,30.58,Medium
110205306,29,66.66,2025-12-18 23:00:00,30.21,High
110208146,30,49.77,2025-12-18 21:00:00,30.29,Medium
110229753,27,84.07,2025-12-18 20:00:00,26.54,High
110253038,19,25.0,2025-12-18 13:00:00,29.75,Medium
110258310,12,28.5,2025-12-11 20:00:00,23.21,Medium
110262333,23,40.65,2025-12-18 13:00:00,30.54,Medium
110276286,18,22.94,2025-12-16 16:00:00,28.67,Medium
110278377,29,82.1,2025-12-18 19:00:00,30.42,High
110285639,4,8.75,2025-11-30 19:00:00,9.29,Low
110297620,24,28.96,2025-12-17 16:00:00,28.75,Medium
110297710,16,25.94,2025-12-18 22:00:00,30.29,Medium
110299025,7,7.71,2025-12-18 22:00:00,9.04,Low
110309128,21,19.19,2025-12-18 19:00:00,27.08,Medium
110313549,6,51.17,2025-11-27 19:00:00,8.38,Medium
110327133,28,33.5,2025-12-18 23:00:00,29.5,Medium
110370435,6,16.33,2025-12-18 20:00:00,28.0,Low
110374516,25,127.08,2025-12-18 18:00:00,30.46,High
110378808,18,21.61,2025-12-16 14:00:00,27.71,Medium
110418606,5,12.0,2025-12-09 16:00:00,20.79,Low
110423160,26,37.69,2025-12-18 16:00:00,29.83,Medium
110430105,8,9.75,2025-12-17 21:00:00,22.83,Low
110434555,12,7.5,2025-12-12 07:00:00,22.21,Low
110437894,12,9.67,2025-12-17 23:00:00,29.17,Low
110450175,21,37.29,2025-12-16 20:00:00,27.96,Medium
110483148,29,57.97,2025-12-17 16:00:00,29.29,Medium
110496316,16,18.38,2025-12-18 21:00:00,30.21,Medium
110497780,4,12.5,2025-12-05 15:00:00,15.08,Low
110509780,22,216.09,2025-12-10 10:00:00,21.75,High
110522016,11,143.27,2025-12-18 21:00:00,25.08,Medium
110528286,15,30.33,2025-12-18 21:00:00,30.62,Medium
110528594,27,38.41,2025-12-18 20:00:00,30.33,Medium
110532180,10,32.0,2025-12-13 13:00:00,23.83,Medium
110561108,22,62.23,2025-12-16 11:00:00,27.62,Medium
110599932,7,31.71,2025-12-18 13:00:00,29.21,Low
110601488,21,30.1,2025-12-18 14:00:00,26.67,Medium
110603493,24,35.83,2025-12-18 13:00:00,30.21,Medium
110609527,6,27.5,2025-12-12 00:00:00,23.92,Low
110612304,21,45.05,2025-12-18 20:00:00,23.96,Medium
110615671,26,45.54,2025-12-18 20:00:00,29.58,Medium
110659116,7,110.29,2025-12-18 20:00:00,12.0,Medium
110664771,29,64.31,2025-12-18 23:00:00,30.96,High
110666558,12,42.25,2025-12-03 08:00:00,14.04,Medium
110672924,1,9.0,2025-11-28 13:00:00,0.0,Low
110690572,30,111.73,2025-12-18 22:00:00,30.71,High
110697285,9,9.89,2025-12-14 09:00:00,25.62,Low
110710438,8,24.12,2025-12-18 19:00:00,15.42,Low
110731834,11,5.82,2025-12-09 21:00:00,20.92,Low
110734521,21,34.29,2025-12-18 11:00:00,30.08,Medium
110754991,17,15.18,2025-12-14 21:00:00,26.38,Medium
110762953,13,24.77,2025-12-15 21:00:00,27.42,Medium
110828957,16,9.94,2025-12-16 22:00:00,26.33,Low
110844468,24,47.04,2025-12-18 19:00:00,30.38,Medium
110849747,25,74.76,2025-12-18 19:00:00,30.42,High
110873850,12,48.17,2025-12-17 09:00:00,28.92,Medium
110883373,28,291.04,2025-12-18 23:00:00,30.92,High
110893699,30,40.8,2025-12-18 08:00:00,30.04,Medium
110948075,29,97.17,2025-12-18 22:00:00,30.21,High
110954163,31,162.23,2025-12-18 22:00:00,30.92,High
110973740,19,60.58,2025-12-18 20:00:00,27.29,Medium
110976685,31,169.9,2025-12-18 23:00:00,30.12,High
110989739,31,85.32,2025-12-18 23:00:00,30.96,High
111035639,31,30.06,2025-12-18 22:00:00,30.67,Medium
111035741,15,16.47,2025-12-17 08:00:00,27.71,Low
111041160,23,17.22,2025-12-18 13:00:00,30.04,Medium
111041306,24,12.12,2025-12-15 23:00:00,27.33,Medium
111058819,17,53.24,2025-12-14 00:00:00,25.46,Medium
111073682,25,99.48,2025-12-18 21:00:00,28.12,High
111091971,8,11.88,2025-12-18 22:00:00,29.21,Low
111124413,31,76.97,2025-12-18 21:00:00,30.58,High
111144279,31,34.26,2025-12-18 23:00:00,30.62,Medium
111167137,20,28.4,2025-12-17 22:00:00,29.08,Medium
111173414,17,107.24,2025-12-18 21:00:00,30.12,Medium
111181181,26,55.12,2025-12-18 20:00:00,30.04,Medium
111195634,24,22.54,2025-12-18 22:00:00,29.42,Medium
111213707,29,128.1,2025-12-18 23:00:00,30.5,High
111232777,21,30.33,2025-12-18 18:00:00,30.0,Medium
111236021,21,21.9,2025-12-18 19:00:00,30.79,Medium
111238404,22,40.59,2025-12-17 17:00:00,29.12,Medium
111240351,17,21.06,2025-12-15 19:00:00,27.54,Medium
111244765,2,21.5,2025-11-28 13:00:00,2.08,Low
111246826,18,26.5,2025-12-17 14:00:00,28.92,Medium
111253705,10,39.0,2025-12-18 16:00:00,29.75,Medium
111276571,27,74.22,2025-12-18 17:00:00,30.25,High
111311037,28,22.18,2025-12-17 11:00:00,29.0,Medium
111322415,18,21.67,2025-12-18 23:00:00,28.04,Medium
111325865,31,136.87,2025-12-18 23:00:00,30.96,High
111343807,4,9.25,2025-12-18 08:00:00,23.92,Low
111363768,27,36.22,2025-12-17 08:00:00,29.04,Medium
111415929,18,34.67,2025-12-18 23:00:00,30.04,Medium
111459626,25,91.4,2025-12-18 21:00:00,30.12,High
111474212,2,111.0,2025-12-07 15:00:00,6.0,Low
111481622,9,35.0,2025-12-17 17:00:00,19.79,Medium
111486314,3,10.0,2025-12-14 09:00:00,10.46,Low
111486485,23,34.52,2025-12-18 15:00:00,30.33,Medium
111492650,28,37.57,2025-12-18 20:00:00,28.58,Medium
111497529,17,23.76,2025-12-18 23:00:00,23.17,Medium
111509835,20,6.6,2025-12-18 23:00:00,30.21,Low
111518720,24,42.5,2025-12-18 21:00:00,27.88,Medium
111527414,12,22.5,2025-12-18 09:00:00,26.04,Medium
111595300,30,113.27,2025-12-18 22:00:00,30.58,High
111598255,13,25.08,2025-12-18 20:00:00,27.42,Medium
111612020,14,22.64,2025-12-17 18:00:00,29.29,Medium
111616816,10,18.8,2025-12-16 22:00:00,28.75,Low
111665868,30,63.13,2025-12-18 21:00:00,30.04,High
111691361,13,13.77,2025-12-16 20:00:00,26.42,Low
111695487,23,38.35,2025-12-18 23:00:00,30.58,Medium
111714241,18,24.61,2025-12-17 15:00:00,26.67,Medium
111752966,17,18.29,2025-12-15 22:00:00,27.54,Medium
111768420,28,117.86,2025-12-18 22:00:00,30.0,High
111786935,30,97.63,2025-12-17 21:00:00,29.08,High
111800667,23,23.04,2025-12-17 17:00:00,29.17,Medium
111820958,22,61.64,2025-12-17 16:00:00,28.25,Medium
111823061,31,64.32,2025-12-18 23:00:00,30.42,High
111835944,17,21.12,2025-12-18 11:00:00,29.71,Medium
111842678,24,45.33,2025-12-18 18:00:00,29.83,Medium
111850848,23,38.74,2025-12-18 18:00:00,30.46,Medium
111866209,5,8.8,2025-12-07 21:00:00,13.04,Low
111886693,3,89.0,2025-12-17 01:00:00,7.25,Medium
111894319,14,35.0,2025-12-17 19:00:00,27.46,Medium
111901362,26,39.81,2025-12-18 22:00:00,30.54,Medium
111909694,19,27.32,2025-12-18 23:00:00,30.0,Medium
111922941,25,33.32,2025-12-17 00:00:00,29.0,Medium
111926750,27,86.41,2025-12-18 14:00:00,30.29,High
111943165,30,46.5,2025-12-18 18:00:00,30.25,Medium
111947361,19,8.32,2025-12-18 21:00:00,30.04,Low
111957230,31,117.42,2025-12-18 23:00:00,30.71,High
111961699,31,59.74,2025-12-18 05:00:00,29.96,Medium
111974132,15,33.4,2025-12-18 11:00:00,29.83,Medium
112000366,14,24.93,2025-12-16 18:00:00,22.21,Medium
112009033,16,92.62,2025-12-18 23:00:00,30.96,Medium
112037904,30,51.87,2025-12-18 23:00:00,30.92,Medium
112040827,15,20.27,2025-12-18 17:00:00,29.92,Medium
112044266,29,73.59,2025-12-18 21:00:00,30.5,High
112063876,27,16.59,2025-12-17 15:00:00,27.83,Medium
112125475,30,131.4,2025-12-18 22:00:00,30.25,High
112128042,24,28.46,2025-12-18 17:00:00,30.21,Medium
112131404,18,17.11,2025-12-18 15:00:00,30.25,Medium
112133723,23,50.83,2025-12-18 20:00:00,30.46,Medium
112142417,30,237.57,2025-12-18 22:00:00,30.92,High
112148241,16,30.56,2025-12-16 22:00:00,28.04,Medium
112171699,31,149.06,2025-12-18 21:00:00,30.62,High
112186714,24,22.62,2025-12-18 14:00:00,29.33,Medium
112198319,28,123.07,2025-12-16 22:00:00,27.96,High
112217162,5,7.2,2025-12-16 21:00:00,14.96,Low
112230173,23,38.65,2025-12-17 08:00:00,29.04,Medium
112284483,25,20.6,2025-12-18 18:00:00,30.29,Medium
112296733,12,65.67,2025-12-18 15:00:00,30.12,Medium
112303688,12,4.0,2025-12-18 23:00:00,26.46,Low
112317649,28,106.57,2025-12-18 20:00:00,30.17,High
112322814,18,21.11,2025-12-17 23:00:00,29.54,Medium
112329101,19,17.84,2025-12-18 08:00:00,28.5,Medium
112342350,31,69.35,2025-12-18 22:00:00,30.58,High
112345599,6,24.5,2025-12-18 20:00:00,5.04,Low
112382240,30,90.0,2025-12-18 20:00:00,30.42,High
112401993,20,42.1,2025-12-18 21:00:00,30.58,Medium
112417191,14,10.43,2025-12-16 15:00:00,25.12,Low
112424443,22,33.77,2025-12-18 21:00:00,30.38,Medium
112470845,29,90.72,2025-12-18 23:00:00,29.96,High
112479773,17,30.71,2025-12-18 23:00:00,30.08,Medium
112485959,5,16.8,2025-12-17 23:00:00,29.67,Low
112487640,22,58.14,2025-12-18 21:00:00,30.33,Medium
112499569,17,67.94,2025-12-14 14:00:00,25.62,Medium
112503956,27,37.41,2025-12-18 16:00:00,30.04,Medium
112504072,20,11.95,2025-12-18 09:00:00,26.75,Low
112539954,29,26.97,2025-12-18 22:00:00,28.0,Medium
112542930,6,23.67,2025-12-14 14:00:00,14.12,Low
112549071,30,71.9,2025-12-18 18:00:00,30.38,High
112550524,25,15.44,2025-12-17 16:00:00,28.79,Medium
112561774,25,14.68,2025-12-18 21:00:00,30.46,Medium
112570004,31,124.58,2025-12-18 16:00:00,30.12,High
112589064,9,19.0,2025-12-18 23:00:00,30.17,Low
112628188,16,17.19,2025-12-18 22:00:00,17.62,Medium
112632735,21,11.67,2025-12-18 19:00:00,30.17,Low
112642306,23,41.3,2025-12-18 09:00:00,30.0,Medium
112649389,19,31.0,2025-12-17 16:00:00,28.71,Medium
112673625,24,78.38,2025-12-16 23:00:00,28.38,High
112676402,13,13.62,2025-12-18 17:00:00,30.38,Low
112684530,2,18.0,2025-12-11 14:00:00,16.04,Low
112706018,29,55.83,2025-12-18 21:00:00,30.79,Medium
112707614,31,52.42,2025-12-18 23:00:00,30.96,Medium
112711623,31,145.16,2025-12-18 23:00:00,30.33,High
112747648,29,94.07,2025-12-17 23:00:00,29.5,High
112747800,22,20.36,2025-12-18 11:00:00,27.75,Medium
112747871,3,6.0,2025-12-06 11:00:00,12.75,Low
112771759,23,21.43,2025-12-18 19:00:00,30.21,Medium
112806422,8,32.88,2025-12-17 11:00:00,29.0,Medium
112819908,15,47.4,2025-12-18 21:00:00,30.38,Medium
112843988,25,9.84,2025-12-18 18:00:00,29.92,Low
112846816,13,32.46,2025-12-15 08:00:00,20.75,Medium
112891397,31,54.94,2025-12-18 22:00:00,30.88,Medium
112900189,25,16.2,2025-12-18 14:00:00,29.92,Medium
112907277,9,17.67,2025-12-14 19:00:00,26.0,Low
112913274,5,10.0,2025-12-18 23:00:00,21.08,Low
112915307,1,2.0,2025-12-05 00:00:00,0.0,Low
112917606,6,12.33,2025-12-17 22:00:00,29.08,Low
112938311,21,93.62,2025-12-17 23:00:00,29.29,High
112941292,30,45.73,2025-12-18 12:00:00,30.5,Medium
112944080,6,12.0,2025-12-18 17:00:00,29.83,Low
112955522,9,34.0,2025-11-30 08:00:00,11.58,Medium
112956623,17,11.94,2025-12-16 13:00:00,28.08,Low
112971020,10,144.5,2025-12-07 21:00:00,18.08,Medium
112976136,27,143.22,2025-12-18 20:00:00,30.5,High
113010441,22,37.32,2025-12-16 09:00:00,28.04,Medium
113025576,8,4.88,2025-12-16 16:00:00,26.71,Low
113043990,1,26.0,2025-12-09 20:00:00,0.04,Low
113050567,23,28.0,2025-12-18 23:00:00,30.17,Medium
113056510,23,54.13,2025-12-18 10:00:00,29.58,Medium
113078957,31,108.23,2025-12-18 18:00:00,30.58,High
113104667,20,88.75,2025-12-18 00:00:00,29.42,Medium
113114470,28,78.21,2025-12-18 18:00:00,30.0,High
113127968,28,39.68,2025-12-18 22:00:00,30.21,Medium
113134393,16,8.69,2025-12-18 13:00:00,28.12,Low
113135549,19,50.47,2025-12-18 14:00:00,28.75,Medium
113163428,7,15.86,2025-12-18 11:00:00,13.96,Low
113214758,6,7.0,2025-12-05 22:00:00,16.08,Low
113230398,21,68.52,2025-12-18 20:00:00,30.25,Medium
113248155,21,38.95,2025-12-18 23:00:00,29.33,Medium
113250631,27,69.52,2025-12-18 09:00:00,30.12,High
113278851,27,26.96,2025-12-18 21:00:00,30.5,Medium
113283932,22,415.73,2025-12-17 15:00:00,29.17,High
113285889,15,83.27,2025-12-18 04:00:00,23.58,Medium
113305568,12,70.5,2025-12-17 13:00:00,20.29,Medium
113309982,24,46.04,2025-12-18 23:00:00,30.96,Medium
113319009,16,51.62,2025-12-18 21:00:00,28.92,Medium
113323725,23,21.74,2025-12-18 21:00:00,26.42,Medium
113333255,22,18.64,2025-12-18 22:00:00,30.62,Medium
113367173,15,23.13,2025-12-16 18:00:00,23.29,Medium
113370250,21,48.43,2025-12-18 09:00:00,27.42,Medium
113395983,17,15.53,2025-12-18 21:00:00,30.88,Medium
113396592,28,76.21,2025-12-18 20:00:00,30.04,High
113397432,7,32.43,2025-12-14 01:00:00,20.96,Low
113398892,23,25.87,2025-12-18 23:00:00,29.46,Medium
113404246,13,24.85,2025-12-16 22:00:00,27.88,Medium
113410981,14,20.57,2025-12-17 07:00:00,24.46,Medium
113418436,8,55.12,2025-12-15 23:00:00,22.58,Medium
113421475,9,27.44,2025-12-18 15:00:00,18.12,Low
113431690,29,95.1,2025-12-18 22:00:00,30.92,High
113445602,11,86.36,2025-12-14 12:00:00,25.96,Medium
113461928,7,3.71,2025-12-07 19:00:00,12.33,Low
113469201,11,27.64,2025-12-17 16:00:00,26.12,Medium
113469489,8,18.38,2025-12-14 18:00:00,25.04,Low
113484173,27,27.0,2025-12-17 20:00:00,29.62,Medium
113512295,8,9.75,2025-12-18 20:00:00,29.92,Low
113516306,30,31.1,2025-12-18 21:00:00,30.42,Medium
113537369,24,52.21,2025-12-18 10:00:00,28.71,Medium
113551763,20,12.1,2025-12-14 20:00:00,25.83,Low
113552018,27,113.59,2025-12-18 21:00:00,30.42,High
113594399,17,40.47,2025-12-17 02:00:00,29.08,Medium
113611355,8,12.0,2025-12-18 22:00:00,17.08,Low
113619626,26,17.35,2025-12-18 18:00:00,30.75,Medium
113659431,10,25.4,2025-12-13 11:00:00,11.92,Medium
113674227,24,39.04,2025-12-18 16:00:00,30.33,Medium
113692463,24,86.08,2025-12-18 20:00:00,26.42,High
113693068,30,132.73,2025-12-18 08:00:00,29.96,High
113698622,14,22.0,2025-12-16 20:00:00,28.12,Medium
113702719,17,30.47,2025-12-18 16:00:00,27.96,Medium
113718238,4,8.25,2025-11-28 22:00:00,9.08,Low
113774016,12,39.17,2025-12-17 23:00:00,16.17,Medium
113801131,2,10.5,2025-11-26 21:00:00,8.0,Low
113830171,27,56.85,2025-12-18 16:00:00,30.0,Medium
113847593,31,133.61,2025-12-18 21:00:00,30.88,High
113848288,18,27.06,2025-12-18 21:00:00,30.5,Medium
113875234,27,42.41,2025-12-18 23:00:00,30.0,Medium
113888835,14,18.36,2025-12-18 20:00:00,29.0,Medium
113888901,2,30.0,2025-12-15 00:00:00,0.04,Low
113905943,17,19.24,2025-12-18 19:00:00,29.92,Medium
113920718,3,9.33,2025-11-25 09:00:00,7.0,Low
113922474,2,25.5,2025-11-27 20:00:00,0.92,Low
113957268,4,139.0,2025-12-08 22:00:00,20.83,Medium
113962885,20,13.25,2025-12-14 11:00:00,23.54,Medium
113972956,21,35.29,2025-12-18 11:00:00,28.88,Medium
113990647,28,99.0,2025-12-18 22:00:00,30.62,High
114002389,30,31.7,2025-12-18 23:00:00,30.71,Medium
114008857,28,22.68,2025-12-18 21:00:00,30.38,Medium
114027385,17,31.94,2025-12-18 09:00:00,27.42,Medium
114052885,18,38.0,2025-12-16 12:00:00,28.08,Medium
114054067,31,65.81,2025-12-18 21:00:00,30.67,High
114083355,30,74.03,2025-12-18 10:00:00,30.42,High
114101799,24,20.96,2025-12-17 16:00:00,29.04,Medium
114115113,18,31.5,2025-12-18 17:00:00,21.83,Medium
114115623,27,27.52,2025-12-18 10:00:00,30.0,Medium
114121871,28,87.14,2025-12-17 23:00:00,29.58,High
114147715,17,5.76,2025-12-17 19:00:00,28.08,Low
114147733,28,56.43,2025-12-18 17:00:00,30.04,Medium
114157234,21,25.48,2025-12-16 17:00:00,27.29,Medium
114203064,14,50.43,2025-12-18 21:00:00,28.46,Medium
114211505,13,212.54,2025-12-18 21:00:00,12.17,High
114233479,29,54.9,2025-12-17 23:00:00,29.04,Medium
114249224,25,35.08,2025-12-17 21:00:00,29.5,Medium
114253675,27,39.7,2025-12-18 11:00:00,29.92,Medium
114256023,13,75.69,2025-12-18 21:00:00,18.08,Medium
114287271,24,26.79,2025-12-17 20:00:00,29.38,Medium
114290242,29,27.07,2025-12-18 12:00:00,28.92,Medium
114305854,29,65.69,2025-12-18 21:00:00,29.5,High
114307712,26,49.27,2025-12-15 13:00:00,27.29,Medium
114341373,20,73.4,2025-12-17 09:00:00,28.42,Medium
114351223,24,55.75,2025-12-18 20:00:00,30.12,Medium
114352631,23,70.17,2025-12-18 10:00:00,30.08,Medium
114354173,21,9.71,2025-12-16 21:00:00,27.08,Low
114368942,4,21.75,2025-12-14 20:00:00,25.33,Low
114377254,27,62.59,2025-12-18 20:00:00,30.04,Medium
114390324,27,41.3,2025-12-18 22:00:00,30.08,Medium
114413180,27,33.22,2025-12-18 22:00:00,30.54,Medium
114419322,9,19.11,2025-12-13 10:00:00,13.96,Low
114465851,12,8.33,2025-12-18 17:00:00,30.25,Low
114493153,22,16.82,2025-12-18 19:00:00,30.46,Medium
114494540,12,16.33,2025-12-17 19:00:00,26.92,Low
114497121,19,16.74,2025-12-18 13:00:00,29.0,Medium
114505674,26,74.27,2025-12-18 17:00:00,29.96,High
114515435,16,105.38,2025-12-16 15:00:00,27.54,Medium
114517173,22,14.32,2025-12-15 16:00:00,26.17,Medium
114529391,29,100.76,2025-12-18 19:00:00,30.46,High
114596559,17,63.82,2025-12-17 21:00:00,18.88,Medium
114598114,23,36.91,2025-12-18 18:00:00,30.21,Medium
114633181,27,58.56,2025-12-18 21:00:00,30.62,Medium
114650712,25,16.8,2025-12-18 19:00:00,29.08,Medium
114653102,27,15.22,2025-12-18 07:00:00,29.96,Medium
114664281,12,29.25,2025-12-17 11:00:00,28.79,Medium
114681302,10,9.4,2025-12-18 12:00:00,29.83,Low
114717793,21,20.24,2025-12-18 20:00:00,30.38,Medium
114722645,21,7.05,2025-12-18 09:00:00,29.79,Low
114726208,26,113.96,2025-12-18 20:00:00,30.42,High
114734197,25,98.64,2025-12-17 21:00:00,29.5,High
114737900,28,125.61,2025-12-18 06:00:00,29.08,High
114745929,10,24.8,2025-12-18 19:00:00,20.83,Low
114771809,22,25.82,2025-12-18 19:00:00,29.29,Medium
114773562,15,84.27,2025-12-18 17:00:00,15.71,Medium
114779189,20,36.9,2025-12-17 21:00:00,27.12,Medium
114785776,2,40.0,2025-12-14 18:00:00,2.71,Low
114790451,15,46.2,2025-12-16 15:00:00,28.12,Medium
114802994,30,44.83,2025-12-18 21:00:00,30.33,Medium
114810344,27,35.19,2025-12-18 21:00:00,30.62,Medium
114844461,18,26.94,2025-12-18 08:00:00,29.79,Medium
114845984,31,81.0,2025-12-18 22:00:00,30.25,High
114851398,19,39.16,2025-12-18 20:00:00,30.08,Medium
114861591,9,3.78,2025-12-15 20:00:00,24.46,Low
114896102,17,50.35,2025-12-18 22:00:00,29.54,Medium
114923282,3,114.33,2025-12-17 22:00:00,9.04,Medium
114926003,16,21.31,2025-12-18 10:00:00,27.38,Medium
114930910,29,28.0,2025-12-18 10:00:00,29.62,Medium
114931013,29,64.93,2025-12-18 21:00:00,30.42,High
114934780,4,35.25,2025-12-16 03:00:00,7.04,Low
114946034,31,40.35,2025-12-18 23:00:00,30.67,Medium
114955187,11,50.0,2025-12-16 15:00:00,28.04,Medium
114968456,27,67.26,2025-12-18 22:00:00,30.42,Medium
114971408,27,63.07,2025-12-18 22:00:00,29.46,Medium
114995751,26,84.65,2025-12-18 18:00:00,30.08,High
115001382,17,10.18,2025-12-17 00:00:00,28.46,Low
115003339,18,39.78,2025-12-14 17:00:00,26.29,Medium
115003511,11,11.91,2025-12-17 15:00:00,20.25,Low
115078779,31,81.16,2025-12-18 17:00:00,30.42,High
115100960,4,34.75,2025-12-18 21:00:00,5.54,Low
115121430,29,93.24,2025-12-18 12:00:00,30.21,High
115129419,19,67.32,2025-12-18 23:00:00,23.33,Medium
115153145,26,44.42,2025-12-16 10:00:00,28.42,Medium
115159934,21,158.1,2025-12-18 08:00:00,30.0,High
115164360,5,91.8,2025-12-16 16:00:00,21.88,Medium
115218563,28,53.86,2025-12-18 10:00:00,29.71,Medium
115226000,27,11.33,2025-12-17 20:00:00,29.42,Medium
115239516,26,56.38,2025-12-18 07:00:00,30.25,Medium
115244645,31,32.13,2025-12-18 21:00:00,30.88,Medium
115260391,18,40.89,2025-12-18 11:00:00,29.58,Medium
115275150,24,66.92,2025-12-18 19:00:00,28.88,Medium
115299510,16,17.81,2025-12-18 00:00:00,29.33,Medium
115304753,17,21.94,2025-12-18 12:00:00,30.21,Medium
115338197,26,55.04,2025-12-18 17:00:00,30.67,Medium
115338753,28,51.14,2025-12-18 21:00:00,30.58,Medium
115340399,1,15.0,2025-11-24 19:00:00,0.0,Low
115343862,26,157.54,2025-12-18 19:00:00,29.12,High
115362427,6,29.0,2025-12-16 15:00:00,27.83,Low
115368454,21,32.9,2025-12-18 23:00:00,27.17,Medium
115374204,27,103.56,2025-12-18 19:00:00,30.08,High
115374248,26,46.15,2025-12-17 10:00:00,29.42,Medium
115374435,5,19.6,2025-12-16 09:00:00,9.75,Low
115378138,29,47.52,2025-12-17 22:00:00,29.62,Medium
115385050,27,74.96,2025-12-18 08:00:00,29.92,High
115393096,21,33.48,2025-12-18 22:00:00,26.0,Medium
115403230,14,21.57,2025-12-17 00:00:00,28.58,Medium
115452492,24,50.75,2025-12-15 20:00:00,27.54,Medium
115457118,27,40.93,2025-12-18 23:00:00,30.5,Medium
115462596,20,13.35,2025-12-17 14:00:00,29.54,Medium
115499141,5,7.4,2025-12-12 17:00:00,23.42,Low
115520739,15,17.4,2025-12-18 14:00:00,30.17,Medium
115540691,26,117.23,2025-12-18 08:00:00,29.83,High
115557934,30,99.07,2025-12-18 22:00:00,30.42,High
115562846,22,27.59,2025-12-18 14:00:00,30.29,Medium
115581614,2,2.0,2025-12-11 19:00:00,7.12,Low
115590327,16,36.44,2025-12-18 20:00:00,30.46,Medium
115614893,21,23.33,2025-12-17 21:00:00,28.33,Medium
115617376,5,18.0,2025-12-14 10:00:00,8.08,Low
115621707,29,41.97,2025-12-18 18:00:00,30.75,Medium
115623839,16,21.88,2025-12-18 00:00:00,29.25,Medium
115628589,24,7.5,2025-12-18 20:00:00,30.46,Low
115634728,27,73.04,2025-12-18 18:00:00,30.42,High
115636067,30,46.53,2025-12-18 20:00:00,30.33,Medium
115651143,1,16.0,2025-12-18 19:00:00,0.0,Low
115670233,22,31.86,2025-12-18 16:00:00,30.04,Medium
115678613,16,32.31,2025-12-13 09:00:00,25.17,Medium
115702436,5,10.0,2025-12-12 23:00:00,24.04,Low
115754252,28,22.11,2025-12-18 10:00:00,29.88,Medium
115754404,9,17.0,2025-12-18 22:00:00,27.38,Low
115757977,31,85.77,2025-12-18 23:00:00,30.96,High
115783585,18,41.78,2025-12-18 11:00:00,29.92,Medium
115792807,7,30.71,2025-12-17 16:00:00,22.29,Low
115802990,17,42.06,2025-12-18 17:00:00,30.38,Medium
115809291,17,11.71,2025-12-17 10:00:00,28.75,Low
115834991,28,124.18,2025-12-18 15:00:00,29.75,High
115847256,29,83.38,2025-12-18 22:00:00,30.5,High
115867129,18,19.56,2025-12-18 12:00:00,29.0,Medium
115876596,16,63.62,2025-12-18 16:00:00,30.17,Medium
115899915,29,49.59,2025-12-18 23:00:00,30.67,Medium
115912928,28,50.75,2025-12-18 20:00:00,30.42,Medium
115923281,10,25.2,2025-12-18 17:00:00,30.46,Low
115949891,15,19.73,2025-12-18 16:00:00,30.42,Medium
116014140,30,89.8,2025-12-18 19:00:00,30.29,High
116049086,31,394.0,2025-12-18 23:00:00,30.58,High
116059925,26,29.04,2025-12-18 23:00:00,30.5,Medium
116071825,26,15.69,2025-12-17 17:00:00,29.33,Medium
116101597,26,196.88,2025-12-16 09:00:00,28.38,High
116113058,22,46.91,2025-12-18 10:00:00,27.79,Medium
116114060,25,149.6,2025-12-14 20:00:00,26.5,High
116123751,11,17.45,2025-12-17 21:00:00,28.92,Low
116142598,26,29.58,2025-12-17 16:00:00,29.38,Medium
116162717,5,14.2,2025-12-04 15:00:00,10.83,Low
116166066,28,37.04,2025-12-18 22:00:00,30.54,Medium
116187349,21,26.43,2025-12-18 15:00:00,28.83,Medium
116202034,11,14.36,2025-12-12 10:00:00,23.0,Low
116217587,3,92.67,2025-12-18 22:00:00,7.33,Medium
116217792,23,41.91,2025-12-17 16:00:00,29.21,Medium
116218729,25,43.24,2025-12-18 13:00:00,30.17,Medium
116223148,29,72.52,2025-12-18 18:00:00,30.29,High
116230289,19,31.21,2025-12-16 20:00:00,28.83,Medium
116232438,30,117.1,2025-12-18 23:00:00,30.71,High
