user_id,recent_5_actions,avg_recent_5_interval_min,pv_to_fav_count,pv_to_cart_count,pv_to_buy_count,has_behavior_chain
113957268,pv|pv|cart|pv|fav,0.0,24,5,0,0
113962885,pv|pv|pv|pv|pv,45.0,0,2,8,0
113972956,pv|pv|pv|pv|pv,0.0,42,26,7,0
113990647,pv|pv|pv|pv|pv,0.0,110,0,2,0
114002389,pv|buy|pv|pv|pv,45.0,1,23,14,0
114008857,pv|pv|pv|pv|pv,0.0,11,2,8,0
114027385,pv|pv|pv|pv|fav,0.0,1,0,0,0
114052885,pv|pv|pv|pv|pv,0.0,0,16,11,1
114054067,pv|pv|pv|pv|pv,75.0,1,28,17,0
114083355,pv|pv|pv|pv|pv,150.0,85,72,18,1
114101799,pv|pv|pv|pv|pv,60.0,2,3,9,0
114115113,pv|pv|pv|pv|pv,75.0,0,11,8,1
114115623,pv|buy|pv|pv|pv,690.0,4,16,10,1
114121871,pv|pv|pv|pv|pv,30.0,34,22,18,0
114147715,pv|pv|pv|pv|pv,0.0,0,1,2,0
114147733,pv|pv|pv|pv|pv,0.0,29,54,24,1
114157234,pv|pv|pv|pv|pv,45.0,0,23,6,1
114203064,pv|pv|pv|pv|pv,0.0,0,2,0,0
114211505,pv|pv|pv|pv|pv,30.0,4,44,10,1
114233479,pv|pv|pv|pv|pv,0.0,28,0,3,0
114249224,pv|cart|pv|pv|pv,0.0,2,33,15,1
114253675,pv|pv|pv|pv|pv,0.0,0,36,16,1
114256023,pv|pv|pv|pv|pv,0.0,0,29,1,1
114287271,pv|pv|pv|pv|pv,150.0,1,10,7,0
114290242,pv|pv|pv|pv|pv,105.0,2,30,9,1
114305854,pv|pv|pv|pv|pv,0.0,66,1,5,0
114307712,pv|pv|pv|pv|pv,135.0,1,15,4,1
114341373,pv|pv|pv|pv|pv,0.0,186,23,0,0
114351223,pv|pv|pv|pv|pv,0.0,0,0,0,0
114352631,pv|pv|pv|pv|pv,0.0,60,1,3,1
114354173,pv|pv|pv|pv|pv,570.0,0,1,4,0
114368942,pv|fav|pv|pv|pv,0.0,7,0,0,0
114377254,pv|pv|pv|pv|pv,0.0,2,37,18,1
114390324,pv|pv|pv|pv|pv,735.0,5,17,6,1
114413180,pv|pv|pv|pv|pv,165.0,41,28,12,1
114419322,pv|pv|pv|pv|pv,225.0,1,0,0,0
114465851,pv|pv|pv|pv|pv,0.0,1,0,1,0
114493153,pv|pv|pv|pv|pv,90.0,13,1,0,0
114494540,pv|pv|pv|pv|pv,0.0,0,0,3,0
114497121,pv|pv|pv|pv|pv,360.0,2,3,9,0
114505674,pv|pv|pv|pv|pv,15.0,2,79,9,1
114515435,pv|pv|fav|fav|pv,0.0,173,0,0,0
114517173,pv|pv|pv|pv|fav,15.0,5,12,2,1
114529391,pv|pv|pv|pv|pv,15.0,43,4,8,0
114596559,pv|pv|pv|pv|pv,0.0,33,35,4,0
114598114,pv|pv|pv|pv|pv,0.0,0,7,1,0
114633181,pv|pv|pv|pv|pv,15.0,0,8,6,1
114650712,pv|cart|pv|pv|pv,0.0,28,8,0,0
114653102,pv|pv|cart|cart|pv,150.0,4,49,1,0
114664281,pv|pv|pv|pv|pv,0.0,0,18,1,0
114681302,pv|pv|pv|pv|pv,0.0,1,0,1,0
114717793,pv|pv|pv|pv|pv,0.0,0,23,2,0
114722645,pv|pv|pv|pv|pv,345.0,1,1,2,0
114726208,pv|pv|pv|pv|pv,0.0,3,92,19,1
114734197,pv|pv|pv|pv|pv,30.0,54,0,3,0
114737900,pv|pv|pv|pv|pv,0.0,111,84,18,1
114745929,pv|pv|pv|pv|buy,0.0,3,1,7,0
114771809,pv|pv|fav|pv|pv,675.0,10,6,1,0
114773562,pv|pv|pv|pv|pv,0.0,1,16,7,1
114779189,pv|pv|pv|fav|pv,360.0,13,1,3,0
114785776,pv|pv|pv|pv|pv,0.0,0,0,0,0
114790451,pv|pv|pv|pv|pv,15.0,17,2,2,1
114802994,cart|pv|buy|pv|pv,15.0,3,50,21,1
114810344,pv|pv|pv|pv|pv,0.0,1,14,2,0
114844461,pv|pv|pv|pv|pv,150.0,0,38,3,0
114845984,pv|pv|pv|pv|pv,0.0,51,25,18,1
114851398,pv|pv|pv|cart|pv,0.0,0,27,11,1
114861591,pv|pv|pv|pv|pv,1050.0,0,1,1,0
114896102,pv|pv|pv|pv|pv,330.0,33,2,1,0
114923282,pv|pv|pv|pv|cart,0.0,0,11,0,0
114926003,pv|pv|pv|pv|pv,0.0,3,9,8,1
114930910,pv|pv|pv|pv|pv,165.0,5,8,5,1
114931013,pv|pv|pv|pv|pv,15.0,50,18,15,1
114934780,pv|pv|pv|pv|pv,0.0,0,0,0,0
114946034,pv|pv|pv|pv|pv,0.0,0,5,14,0
114955187,pv|pv|pv|pv|pv,0.0,15,6,8,1
114968456,pv|pv|pv|pv|pv,0.0,7,27,5,0
114971408,pv|pv|pv|pv|pv,0.0,1,15,17,1
114995751,pv|pv|pv|pv|pv,0.0,88,5,8,0
115001382,pv|pv|pv|pv|pv,120.0,4,8,5,0
115003339,pv|pv|pv|pv|pv,0.0,13,0,1,0
115003511,pv|pv|pv|pv|pv,0.0,7,0,1,1
115078779,pv|pv|pv|pv|pv,390.0,79,18,10,1
115100960,cart|pv|pv|pv|pv,0.0,0,9,0,1
115121430,pv|pv|pv|pv|pv,0.0,63,19,5,1
115129419,pv|pv|pv|pv|pv,0.0,2,9,7,1
115153145,pv|pv|pv|pv|pv,0.0,0,37,12,1
115159934,pv|pv|pv|pv|pv,0.0,41,91,11,1
115164360,pv|pv|pv|pv|pv,60.0,0,5,0,0
115218563,pv|pv|pv|pv|pv,0.0,6,26,5,0
115226000,pv|pv|pv|pv|pv,15.0,8,4,6,0
115239516,pv|pv|pv|pv|pv,0.0,2,0,2,0
115244645,pv|pv|pv|pv|pv,0.0,0,32,9,0
115260391,pv|pv|pv|pv|pv,0.0,0,0,0,0
115275150,pv|pv|pv|pv|pv,0.0,16,16,19,1
115299510,pv|pv|pv|pv|pv,0.0,0,15,3,1
115304753,pv|pv|pv|pv|pv,0.0,3,6,0,1
115338197,pv|pv|pv|pv|pv,255.0,2,18,8,0
115338753,pv|pv|pv|pv|fav,0.0,41,35,9,1
115340399,pv|pv|pv|pv|pv,0.0,1,0,0,0
115343862,pv|pv|pv|pv|pv,0.0,136,16,7,1
115362427,cart|pv|pv|pv|pv,15.0,1,6,0,0
115368454,fav|pv|pv|pv|pv,0.0,1,41,11,1
115374204,pv|pv|pv|pv|pv,0.0,3,54,14,1
115374248,pv|pv|pv|pv|pv,0.0,1,37,3,0
115374435,pv|pv|pv|pv|pv,1575.0,0,0,0,0
115378138,pv|pv|pv|pv|pv,0.0,31,18,13,1
115385050,pv|pv|pv|pv|pv,0.0,42,14,20,1
115393096,pv|pv|pv|pv|pv,15.0,2,3,6,1
115403230,pv|pv|pv|pv|pv,420.0,0,5,0,0
115452492,pv|buy|pv|pv|pv,0.0,4,36,9,1
115457118,pv|fav|pv|pv|pv,0.0,8,7,1,0
115462596,pv|pv|pv|pv|pv,0.0,0,6,2,0
115499141,pv|pv|pv|pv|pv,0.0,0,0,0,0
115520739,pv|pv|pv|pv|pv,0.0,0,1,3,1
115540691,pv|pv|pv|pv|pv,0.0,3,82,19,1
115557934,pv|buy|pv|pv|pv,0.0,82,91,21,1
115562846,pv|pv|pv|pv|fav,0.0,78,0,0,0
115581614,pv|pv|fav|pv,3420.0,1,0,0,0
115590327,pv|pv|pv|pv|pv,0.0,1,20,4,1
115614893,pv|pv|pv|pv|pv,0.0,4,10,15,1
115617376,pv|pv|pv|pv|pv,0.0,0,1,0,0
115621707,pv|pv|pv|pv|buy,30.0,24,9,6,1
115623839,pv|pv|pv|pv|pv,0.0,5,3,10,0
115628589,pv|fav|pv|pv|pv,525.0,1,3,5,1
115634728,pv|pv|pv|pv|pv,75.0,0,21,1,0
115636067,pv|pv|pv|pv|pv,30.0,0,14,17,0
115651143,pv|pv|pv|pv|pv,0.0,0,0,0,0
115670233,pv|pv|pv|pv|pv,255.0,1,2,5,0
115678613,pv|pv|pv|pv|pv,15.0,3,1,0,0
115702436,pv|pv|pv|pv|pv,0.0,0,1,0,1
115754252,pv|pv|pv|pv|pv,0.0,1,14,2,0
115754404,pv|pv|pv|pv|pv,0.0,1,1,1,0
115757977,pv|pv|pv|pv|pv,0.0,1,34,29,1
115783585,pv|pv|pv|pv|pv,0.0,14,1,3,0
115792807,pv|pv|pv|pv|pv,2115.0,0,18,0,0
115802990,pv|pv|fav|pv|pv,0.0,22,1,0,0
115809291,buy|pv|pv|pv|pv,0.0,0,6,3,0
115834991,pv|pv|pv|pv|pv,0.0,31,16,8,1
115847256,pv|pv|pv|pv|pv,0.0,8,72,25,1
115867129,pv|pv|pv|pv|pv,450.0,2,11,4,1
115876596,pv|pv|pv|pv|pv,0.0,3,1,4,0
115899915,pv|pv|pv|pv|pv,15.0,9,11,21,1
115912928,pv|pv|pv|fav|fav,0.0,75,5,12,0
115923281,pv|cart|pv|pv|pv,0.0,0,17,6,0
115949891,pv|pv|pv|pv|pv,975.0,1,5,4,0
116014140,pv|pv|pv|pv|pv,0.0,0,49,6,1
116049086,pv|pv|pv|pv|pv,0.0,112,245,21,1
116059925,pv|pv|pv|pv|pv,15.0,24,16,23,1
116071825,pv|pv|pv|pv|pv,60.0,0,5,10,0
116101597,pv|pv|pv|pv|pv,495.0,146,10,26,1
116113058,fav|pv|pv|pv|pv,0.0,19,0,8,1
116114060,pv|pv|pv|pv|pv,300.0,9,13,3,0
116123751,pv|pv|pv|pv|pv,0.0,2,0,1,1
116142598,pv|pv|pv|pv|pv,375.0,10,7,5,0
116162717,pv|buy|fav|pv|pv,0.0,0,1,1,0
116166066,pv|pv|pv|pv|pv,0.0,19,7,7,0
116187349,pv|pv|pv|pv|pv,645.0,0,1,0,0
116202034,pv|pv|pv|pv|pv,630.0,3,2,1,0
116217587,pv|pv|pv|pv|pv,0.0,0,14,0,0
116217792,pv|pv|pv|pv|pv,15.0,37,6,9,1
116218729,pv|pv|pv|pv|pv,0.0,8,0,3,0
116223148,pv|pv|pv|pv|pv,0.0,8,9,7,1
116230289,pv|pv|pv|pv|pv,0.0,1,1,6,0
116232438,pv|pv|pv|cart|pv,0.0,2,265,28,1
116251035,pv|pv|pv|pv|pv,15.0,0,0,0,0
116252021,pv|pv|pv|pv|pv,0.0,0,8,8,0
116259421,pv|pv|pv|pv|pv,0.0,10,16,1,0
116264632,pv|cart|pv|pv|pv,15.0,7,79,10,1
116277143,pv|pv|pv|pv|pv,0.0,3,9,1,1
116288141,pv|pv|pv|pv|pv,150.0,10,7,7,1
116307746,pv|pv|pv|pv|pv,0.0,3,19,16,1
116324656,pv|pv|pv|pv|pv,165.0,145,183,25,1
116329106,pv|cart|pv|pv|pv,30.0,0,72,48,1
116331874,pv|pv|pv|pv|pv,0.0,1,22,8,0
116349225,pv|pv|pv|pv|pv,15.0,6,94,10,0
116355229,pv|cart|pv|pv|pv,210.0,1,67,16,1
116369265,pv|pv|pv|pv|pv,0.0,0,2,4,0
116383415,pv|pv|pv|pv|pv,0.0,1,0,4,0
116384466,pv|pv|pv|pv|pv,0.0,30,3,3,0
116399303,pv|pv|pv|buy|pv,30.0,6,6,5,1
116409191,pv|pv|pv|pv|pv,0.0,5,14,7,1
116421782,pv|pv|pv|pv|pv,750.0,38,4,7,0
116434661,pv|pv|pv|pv|pv,0.0,0,1,1,0
116435616,pv|pv|pv|pv|pv,0.0,47,13,7,0
116439419,fav|pv|pv|pv|pv,270.0,1,1,1,0
116457916,pv|pv|pv|pv|pv,3675.0,0,0,0,0
116473435,pv|pv|fav|pv|pv,45.0,35,24,13,1
116476393,pv|pv|pv|cart|buy,0.0,0,8,6,1
116481997,pv|pv|pv|pv|pv,0.0,32,34,24,1
116489495,pv|pv|pv|pv|pv,180.0,2,1,5,0
116509312,pv|pv|pv|pv|pv,0.0,72,8,3,1
116511286,pv|pv|pv|pv|pv,0.0,0,3,0,0
116520218,pv|pv|pv|pv|pv,0.0,1,32,12,1
116527079,pv|pv|pv|pv|pv,90.0,15,32,11,1
116554148,cart|pv|pv|pv|pv,0.0,3,32,3,1
116566595,pv|pv|pv|pv|pv,720.0,0,0,0,0
116566844,pv|pv|pv|pv|pv,0.0,10,8,8,0
116567678,pv|pv|pv|pv|pv,15.0,0,30,27,1
116601750,pv|pv|pv|pv|pv,0.0,6,33,13,0
116601793,pv|pv|pv|pv|pv,0.0,0,19,4,1
116625593,pv|pv|pv|pv|pv,0.0,0,2,1,0
116660455,pv|fav|pv|pv|pv,720.0,9,0,8,0
116678892,pv|pv|pv|pv|pv,555.0,12,0,3,0
116695180,pv|pv|pv|pv|pv,285.0,3,0,0,0
116718712,pv|pv|pv|pv|pv,0.0,1,54,2,1
116718992,pv|pv|pv|pv|pv,0.0,0,74,6,1
116720981,pv|pv|pv|pv|pv,0.0,1,112,32,1
116723232,pv|pv|pv|pv|pv,180.0,0,11,0,0
116730636,pv|pv|pv|pv|pv,0.0,37,18,18,1
116731919,pv|pv|pv|pv|pv,0.0,0,4,7,0
116746068,pv|pv|pv|pv|pv,0.0,0,0,3,0
116746209,pv|pv|pv|pv|fav,420.0,90,36,13,1
116751277,pv|pv|pv|pv|pv,0.0,0,6,1,0
116752723,pv|pv|pv|pv|pv,0.0,1,22,10,1
116760272,pv|pv|pv|pv|pv,180.0,0,0,1,0
116763688,pv|pv|pv|pv|pv,15.0,0,19,10,1
116772653,pv|pv|pv|pv|pv,105.0,0,29,5,1
116778753,cart|pv|pv|pv|pv,180.0,0,0,1,0
116799988,pv|pv|pv|pv|pv,0.0,0,6,0,0
116836049,pv|pv|pv|pv|pv,15.0,4,10,13,1
116849663,pv|pv|pv|pv|pv,15.0,0,16,1,0
116851361,pv|pv|pv|pv|pv,15.0,57,7,4,1
116852827,pv|pv|pv|pv|pv,1170.0,13,48,13,1
116867259,pv|pv|pv|pv|pv,0.0,12,326,21,1
116878499,pv|pv|pv|pv|pv,15.0,0,6,4,0
116888859,pv|pv|pv|pv|pv,15.0,1,12,3,0
116896377,pv|pv|pv|pv|pv,0.0,5,0,5,0
116918377,pv|pv|pv|pv|pv,15.0,5,22,8,1
116931309,pv|pv|fav|pv|pv,0.0,20,4,9,0
116936170,pv|pv|pv|pv|pv,45.0,0,7,15,0
116936810,pv|pv|pv|pv|pv,0.0,54,6,2,1
117003325,pv|pv|pv|pv|pv,510.0,11,76,11,1
117006290,pv|pv|pv|pv|pv,0.0,99,52,31,1
117026591,pv|pv|pv|pv|pv,0.0,0,100,17,1
117044327,pv|pv|pv|pv|pv,30.0,48,21,7,0
117044710,pv|pv|pv|pv|pv,0.0,4,34,14,1
117063879,pv|pv|pv|pv|pv,0.0,0,8,0,0
117111233,pv|pv|pv|pv|pv,1035.0,0,6,0,0
117112100,pv|pv|pv|pv|pv,0.0,0,0,0,0
117155106,pv|pv|pv|pv|pv,0.0,1,20,1,0
117184380,pv|pv|pv|pv|fav,0.0,75,14,5,0
117196810,pv|pv|pv|pv|pv,645.0,0,1,2,0
117221482,pv|cart|cart|cart|cart,45.0,165,4,0,0
117222178,pv|pv|pv|pv|pv,180.0,0,1,14,0
117226243,pv|pv|pv|pv|pv,0.0,5,0,0,0
117228712,cart|pv|pv|pv|pv,0.0,2,6,5,0
117257401,pv|pv|pv|pv|pv,0.0,6,6,2,0
117260033,pv|pv|pv|pv|pv,930.0,1,16,4,0
117262198,pv|pv|cart|pv|pv,0.0,0,10,1,0
117269642,pv|cart|pv|pv|pv,0.0,1,25,10,0
117274933,pv|pv|pv|pv|pv,0.0,68,44,10,1
117287549,pv|pv|pv|pv|pv,150.0,220,0,2,0
117293466,pv|pv|pv|pv|pv,0.0,0,20,29,1
117300067,pv|pv|pv|pv|pv,255.0,0,4,0,0
117301497,pv|pv|pv|pv|pv,0.0,144,34,16,0
117327134,pv|buy|pv|pv|pv,0.0,157,44,42,1
117336781,pv|pv|pv|pv|pv,630.0,0,4,2,1
117347969,pv|pv|pv|pv|pv,30.0,1,54,12,1
117373774,pv|pv|pv|pv|pv,675.0,16,18,9,1
117396268,pv|pv|pv|pv|pv,465.0,33,35,16,1
117418421,pv|pv|pv|pv|pv,30.0,2,68,12,1
117419378,pv|pv|pv|pv|pv,0.0,0,57,2,0
117484104,pv|pv|pv|pv|pv,1725.0,0,5,0,0
117489231,pv|pv|buy|pv|pv,9270.0,0,0,1,0
117502210,pv|pv|pv|pv|pv,0.0,0,9,0,0
117517120,pv|pv|pv|pv|pv,0.0,0,1,0,0
117521652,pv|pv|pv|pv|pv,885.0,7,1,4,0
117523208,pv|pv|pv|pv|pv,1215.0,21,2,5,0
117544930,pv|pv|pv|pv|pv,0.0,61,56,14,0
117547978,fav|fav|fav|fav|fav,30.0,13,10,17,1
117551753,pv|pv|pv|pv|pv,0.0,0,2,0,0
117554302,pv|cart|pv|pv|pv,0.0,15,6,3,0
117597296,pv|pv|cart|buy|pv,0.0,4,52,15,1
117606829,pv|pv|pv|pv|pv,195.0,0,10,12,1
117643320,pv|pv|pv|pv|pv,0.0,6,13,2,1
117659143,pv|pv|pv|pv|pv,0.0,6,88,32,1
117659423,pv|pv|pv|pv|pv,0.0,0,0,10,0
117674807,pv|pv|pv|pv|pv,0.0,0,39,9,1
117681959,pv|pv|pv|pv|pv,0.0,9,21,8,1
117684032,pv|pv|fav|pv|fav,150.0,23,5,12,1
117694161,pv|pv|pv|pv|pv,0.0,0,7,10,1
117718025,cart|cart|pv|pv|pv,0.0,20,492,27,1
117743125,pv|pv|pv|pv|pv,0.0,0,0,0,0
117765542,pv|pv|pv|pv|pv,0.0,2,20,6,1
117779747,pv|pv|pv|pv|pv,0.0,20,2,4,0
117785317,pv|pv|pv|pv|pv,0.0,16,1,2,1
117801453,pv|pv|pv|pv|pv,0.0,122,19,15,1
117829483,cart|pv|pv|pv|pv,0.0,0,40,18,1
117835170,pv|pv|pv|pv|pv,105.0,1,1,0,0
117847636,pv|pv|pv|pv|pv,1335.0,0,0,0,0
117849060,pv|pv|pv|pv|pv,345.0,0,8,0,0
117863267,pv|pv|pv|pv|pv,15.0,3,49,4,1
117873394,fav|pv|pv|pv|pv,45.0,13,6,2,0
117888464,pv|pv|cart|pv|pv,0.0,2,34,3,0
117902605,pv|pv|pv|pv|pv,0.0,3,109,19,1
117903708,pv|pv|pv|pv|pv,30.0,9,8,25,1
117929882,pv|pv|pv|pv|pv,45.0,21,56,21,1
117932070,cart|cart|cart|cart|cart,0.0,1,7,0,0
117954942,pv|pv|pv|pv|pv,150.0,0,13,3,1
117956367,pv|pv|pv|pv|pv,0.0,0,30,16,0
117957849,pv|pv|buy|pv|pv,150.0,0,14,11,0
117961451,pv|pv|pv|pv|pv,0.0,170,21,16,1
117961527,pv|pv|pv|buy|pv,0.0,1,2,5,0
117968156,pv|pv|pv|pv|pv,0.0,12,52,32,1
117970006,pv|pv|pv|pv|pv,0.0,1,2,7,0
117970569,pv|pv|pv|pv|pv,0.0,0,21,3,0
117973406,pv|pv|pv|pv|pv,15.0,0,13,6,1
117977942,pv|pv|pv|pv|pv,0.0,23,12,7,1
117978928,pv|pv|pv|pv|pv,1830.0,0,1,0,0
117992339,pv|pv|pv|pv|pv,0.0,0,19,11,1
118051332,pv|pv|pv|pv|pv,315.0,4,11,3,1
118051628,pv|pv|pv|pv|pv,120.0,1,55,24,1
118056074,pv|buy|pv|pv|pv,1230.0,0,16,3,0
118056913,cart|pv|pv|pv|pv,0.0,104,61,19,1
118057214,pv|pv|pv|pv|pv,660.0,1,6,3,0
118061360,pv|pv|pv|pv|pv,0.0,1,111,32,1
118065338,pv|pv|pv|pv|pv,0.0,7,7,5,0
118077093,fav|pv|pv|pv|pv,0.0,81,27,3,0
118095983,pv|pv|pv|pv|pv,0.0,10,37,9,0
118108228,pv|pv|pv|pv|pv,0.0,14,4,1,0
118149559,pv|pv|pv|pv|pv,0.0,0,0,0,0
118152898,pv|pv|pv|pv|pv,0.0,2,37,16,1
118155586,pv|pv|pv|pv|pv,0.0,1,67,6,1
118159372,pv|pv|pv|pv|pv,0.0,0,0,0,0
118168018,pv|pv|pv|pv|pv,0.0,7,3,10,0
118193939,pv|pv|pv|pv|pv,15.0,1,6,7,1
118194231,pv|pv|pv|pv|buy,0.0,0,28,32,1
118208713,fav|pv|pv|pv|pv,0.0,20,0,1,0
118213394,pv|pv|pv|pv|pv,0.0,1,9,9,0
118228924,pv|pv|pv|pv|pv,780.0,0,20,9,0
118282748,pv|pv|pv|pv|pv,0.0,57,14,16,1
118289685,pv|pv|pv|pv|pv,0.0,0,0,0,0
118309715,pv|pv|pv|pv|pv,0.0,5,10,0,1
118310551,pv|pv|pv|pv|pv,0.0,16,24,3,0
118330286,pv|pv|pv|pv|pv,0.0,80,74,18,0
118356281,pv|pv|pv|pv|buy,15.0,2,89,23,1
118372628,pv|pv|pv|buy|fav,0.0,0,0,1,0
118402025,pv|pv|pv|pv|pv,0.0,0,2,7,0
118425520,pv|pv|pv|pv|pv,375.0,3,82,21,1
118427343,pv|pv|pv|pv|pv,2175.0,0,4,1,0
118433993,pv|pv|pv|pv|pv,0.0,68,36,39,1
118460273,pv|pv|pv|pv|pv,0.0,0,4,6,0
118461733,pv|pv|pv|pv|pv,0.0,39,0,2,0
118465665,pv|pv|pv|pv|pv,0.0,1,57,22,1
118476662,pv|pv|pv|pv|pv,0.0,0,0,0,0
118495978,pv|pv|pv|pv|pv,135.0,0,64,12,1
118506832,pv|pv|pv|pv|pv,210.0,18,22,4,1
118516573,pv|pv|pv|pv|pv,15.0,0,10,2,0
118522478,pv|pv|pv|pv|pv,0.0,1,6,3,0
118525064,pv|pv|pv|pv|pv,0.0,2,161,0,0
118536510,pv|pv|pv|pv|pv,15.0,22,9,11,0
118539630,pv|pv|pv|pv|buy,2610.0,0,0,7,0
118545642,pv|pv|cart|pv|pv,0.0,0,62,10,1
118562385,pv|pv|pv|pv|pv,75.0,0,0,2,0
118562608,pv|pv|pv|pv|pv,75.0,191,49,16,1
118582594,pv|pv|pv|pv|pv,0.0,0,6,6,1
118594705,pv|pv|pv|pv|pv,75.0,0,5,1,1
118635428,pv|pv|pv|pv|pv,0.0,28,44,11,1
118639068,pv|pv|pv|pv|pv,285.0,4,0,1,0
118660140,pv|pv|fav|pv|pv,4065.0,0,0,0,0
118661338,pv|pv|pv|pv|pv,0.0,0,1,6,0
118693328,pv|pv|pv|pv|pv,0.0,0,0,2,0
118700439,pv|pv|pv|pv|pv,0.0,1,13,3,0
118710828,pv|cart|buy|pv|pv,0.0,1,20,5,1
118716181,pv|pv|pv|fav|pv,120.0,10,3,11,0
118741945,pv|pv|pv|pv|pv,0.0,0,0,0,0
118745234,pv|pv|pv|pv|pv,90.0,0,0,0,0
118767149,pv|pv|pv|pv|pv,7290.0,0,0,0,0
118770004,pv|pv|pv|pv|pv,0.0,63,24,16,0
118774009,pv|pv|pv|pv|pv,0.0,11,0,0,0
118779051,pv|pv|pv|pv|pv,0.0,3,7,0,0
118781454,cart|pv|pv|pv|pv,0.0,0,30,15,1
118802168,pv|fav|pv|pv|pv,0.0,13,5,9,0
118807074,pv|cart|pv|pv|pv,0.0,77,3,10,1
118814309,pv|pv|pv|pv|pv,0.0,2,20,9,1
118836508,pv|pv|pv|pv|pv,165.0,0,0,0,0
118839375,pv|pv|pv|pv|pv,0.0,2,83,8,1
118888496,pv|pv|pv|pv|pv,180.0,3,0,1,0
118911721,fav|pv|pv|pv|pv,240.0,21,1,10,0
118915419,pv|pv|pv|pv|pv,15.0,0,0,0,0
118960775,cart|pv|pv|pv|pv,750.0,1,15,19,0
118986002,pv|cart|pv|pv|cart,0.0,6,87,9,1
118994463,pv|pv|pv|pv|pv,15.0,0,0,0,0
118996710,pv|pv|pv|pv|pv,1410.0,1,1,5,0
119053698,pv|pv|pv|pv|pv,0.0,33,5,5,0
119084219,pv|pv|pv|pv|pv,0.0,0,55,10,0
119091459,pv|pv|pv|pv|pv,30.0,0,3,2,0
119092054,pv|pv|pv|pv|pv,90.0,0,18,8,1
119112558,pv|pv|pv|pv|pv,0.0,1,11,2,0
119113372,pv|pv|buy|pv|pv,0.0,0,45,18,1
119115304,pv|pv|pv|pv|pv,15.0,5,87,8,0
119121582,pv|pv|pv|pv|pv,0.0,39,8,18,0
119122882,pv|pv|pv|pv|pv,0.0,17,32,23,1
119125010,pv|pv|pv|pv|pv,0.0,0,0,0,0
119133751,pv|pv|pv|pv|pv,0.0,63,2,8,0
119137734,pv|pv|pv|pv|pv,0.0,0,94,7,1
119149297,pv|pv|pv|pv|pv,0.0,138,14,8,1
119157607,pv|pv|pv|pv|pv,0.0,3,10,7,0
119160278,pv|cart|fav|pv|pv,0.0,44,19,7,0
119168750,pv|pv|pv|pv|pv,0.0,0,0,1,0
119191477,pv|pv|pv|pv|pv,0.0,52,0,4,0
119257966,pv|pv|pv|pv|pv,0.0,1,28,5,1
119278510,fav|pv|buy|pv|pv,0.0,143,32,26,1
119318284,pv|pv|pv|pv|pv,0.0,15,7,4,0
119337753,pv|pv|pv|pv|pv,0.0,0,25,3,1
119373765,pv|pv|pv|pv|pv,0.0,0,1,2,0
119377973,pv|pv|pv|pv|pv,15.0,0,52,17,0
119389169,pv|pv|pv|pv|pv,45.0,1,23,4,0
119389676,pv|pv|pv|pv|pv,390.0,25,12,11,1
119401585,pv|pv|pv|pv|pv,45.0,1,57,40,1
119416849,pv|pv|pv|pv|pv,15.0,107,1,8,0
119432472,pv|pv|pv|pv|pv,1080.0,0,10,6,0
119470128,pv|pv|pv|pv|pv,0.0,0,1,3,0
119500931,pv|pv|pv|pv|cart,0.0,2,28,15,0
119510763,pv|pv|buy|pv|pv,0.0,0,0,5,0
119531521,pv|pv|pv|pv|pv,375.0,47,1,0,0
119536261,pv|pv|pv|pv|pv,135.0,2,1,5,0
119590306,pv|pv|pv|pv|pv,0.0,33,13,4,1
119613555,pv|pv|pv|pv|pv,0.0,4,2,2,0
119616442,pv|pv|pv|pv|pv,0.0,0,2,3,0
119622861,pv|pv|pv|pv|pv,0.0,1,1,1,1
119625026,pv|pv|pv|pv|pv,0.0,1,3,6,1
119627646,pv|pv|pv|pv|pv,0.0,6,66,30,1
119638820,pv|pv|pv|pv|pv,1410.0,0,3,0,0
119645898,pv|pv|pv|buy|pv,15.0,140,30,3,0
119652192,pv|pv|pv|pv|pv,0.0,190,96,22,1
119653720,pv|pv|pv|pv|cart,15.0,20,125,41,1
119661272,pv|pv|pv|pv|pv,0.0,0,4,4,0
119675939,pv|pv|pv|pv|pv,0.0,9,91,21,1
119680525,pv|pv|pv|pv|pv,0.0,0,21,6,0
119680979,pv|pv|pv|pv|pv,0.0,0,6,8,0
119681430,pv|pv|pv|pv|pv,0.0,259,51,21,1
119687214,pv|pv|pv|fav|pv,0.0,59,6,4,1
119687381,pv|pv|pv|pv|pv,0.0,0,0,0,0
119725932,pv|pv|pv|pv|pv,0.0,0,2,0,0
119732530,pv|pv|pv|pv|pv,60.0,0,6,5,0
119759842,pv|pv|pv|pv|pv,0.0,0,9,4,0
119765198,pv|pv|pv|pv|pv,0.0,1,6,2,1
119765398,pv|pv|pv|pv|pv,405.0,1,1,3,0
119773138,pv|pv|pv|pv|pv,0.0,5,0,8,0
119783832,pv|buy|pv|pv|pv,0.0,24,0,20,1
119793858,pv|pv|pv|pv|pv,0.0,78,15,4,1
119820357,pv|pv|pv|pv|pv,0.0,0,3,1,1
119836118,pv|pv|pv|pv|pv,1515.0,0,0,1,0
119841558,pv|pv|pv|pv|pv,0.0,1,4,1,1
119865308,pv|pv|pv|pv|pv,0.0,2,1,0,0
119879079,pv|pv|pv|pv|pv,0.0,35,70,19,1
