category_id,total_behavior_count,buy_count,buy_percentage
5609,4,1,0.0
11945,113,1,0.0
11943,81,1,0.0
4163,42,1,0.0
4162,201,1,0.0
4160,91,1,0.0
4155,155,1,0.0
4154,223,1,0.0
1578,100,1,0.0
11313,58,1,0.0
1531,19,1,0.0
1529,4,1,0.0
1513,85,1,0.0
5910,68,1,0.0
4174,299,1,0.0
11303,59,1,0.0
11293,30,1,0.0
1554,34,1,0.0
1537,118,1,0.0
12024,46,1,0.0
1033,55,1,0.0
12005,56,1,0.0
11989,59,1,0.0
4376,21,1,0.0
11987,32,1,0.0
1085,44,1,0.0
1078,17,1,0.0
1075,7,1,0.0
1062,56,1,0.0
1008,73,1,0.0
11271,51,1,0.0
11264,57,1,0.0
11252,21,1,0.0
11249,44,1,0.0
11245,601,1,0.0
4383,107,1,0.0
4381,50,1,0.0
5556,111,1,0.0
11205,132,1,0.0
11203,49,1,0.0
11200,130,1,0.0
4123,64,1,0.0
4121,27,1,0.0
5967,57,1,0.0
5960,33,1,0.0
5959,126,1,0.0
11196,238,1,0.0
11194,37,1,0.0
11192,29,1,0.0
11191,30,1,0.0
11280,9,1,0.0
11093,170,1,0.0
11090,147,1,0.0
11172,37,1,0.0
11161,120,1,0.0
1594,53,1,0.0
4136,123,1,0.0
1580,126,1,0.0
11132,52,1,0.0
11121,215,1,0.0
1626,122,1,0.0
12091,147,1,0.0
12088,30,1,0.0
12071,7,1,0.0
5573,114,1,0.0
5565,242,1,0.0
4384,39,1,0.0
962,79,1,0.0
4414,75,1,0.0
4410,153,1,0.0
4408,41,1,0.0
4404,45,1,0.0
12161,966,1,0.0
12136,234,1,0.0
972,52,1,0.0
12103,654,1,0.0
1624,72,1,0.0
4108,37,1,0.0
4107,21,1,0.0
5999,58,1,0.0
1614,5,1,0.0
11099,16,1,0.0
11095,238,1,0.0
10963,53,1,0.0
10962,54,1,0.0
1709,107,1,0.0
1696,18,1,0.0
1680,22,1,0.0
11074,5,1,0.0
1654,65,1,0.0
1649,634,1,0.0
1635,253,1,0.0
1632,927,1,0.0
4079,92,1,0.0
6030,81,1,0.0
6029,16,1,0.0
11014,139,1,0.0
1625,452,1,0.0
12181,57,1,0.0
907,136,1,0.0
894,325,1,0.0
4401,18,1,0.0
12232,8,1,0.0
12225,13,1,0.0
938,158,1,0.0
937,13,1,0.0
920,399,1,0.0
12216,69,1,0.0
1676,8,1,0.0
1675,159,1,0.0
4098,15,1,0.0
4091,908,1,0.0
4085,19,1,0.0
10981,242,1,0.0
10966,67,1,0.0
1757,32,1,0.0
10937,24,1,0.0
10934,33,1,0.0
10916,104,1,0.0
6078,591,1,0.0
10879,150,1,0.0
1728,56,1,0.0
1727,348,1,0.0
10874,128,1,0.0
10868,9,1,0.0
10865,7,1,0.0
10861,27,1,0.0
11000,69,1,0.0
12260,8,1,0.0
12255,13,1,0.0
914,38,1,0.0
12337,286,1,0.0
5495,58,1,0.0
4430,23,1,0.0
12331,187,1,0.0
12325,88,1,0.0
12299,160,1,0.0
12290,103,1,0.0
12279,49,1,0.0
12471,38,1,0.0
10845,22,1,0.0
6130,248,1,0.0
6104,262,1,0.0
10843,43,1,0.0
10840,28,1,0.0
10836,392,1,0.0
10813,36,1,0.0
10796,229,1,0.0
1784,33,1,0.0
1768,11,1,0.0
10769,31,1,0.0
10757,56,1,0.0
10755,12,1,0.0
4052,321,1,0.0
6144,113,1,0.0
6140,61,1,0.0
6134,166,1,0.0
10743,283,1,0.0
1791,112,1,0.0
10859,21,1,0.0
865,203,1,0.0
12359,30,1,0.0
12356,160,1,0.0
6175,131,1,0.0
1904,81,1,0.0
1901,72,1,0.0
1895,71,1,0.0
1888,47,1,0.0
10568,79,1,0.0
1790,32,1,0.0
10728,107,1,0.0
1829,240,1,0.0
1821,99,1,0.0
6149,33,1,0.0
4066,147,1,0.0
10699,1732,1,0.0
10682,54,1,0.0
10668,40,1,0.0
10649,161,1,0.0
5482,31,1,0.0
5479,20,1,0.0
12468,298,1,0.0
12452,380,1,0.0
12445,104,1,0.0
12431,53,1,0.0
12405,7,1,0.0
840,98,1,0.0
12507,103,1,0.0
10601,7,1,0.0
10598,55,1,0.0
1876,229,1,0.0
6206,38,1,0.0
6195,117,1,0.0
6193,12,1,0.0
6192,178,1,0.0
4461,158,1,0.0
4457,187,1,0.0
5443,56,1,0.0
6224,77,1,0.0
4046,31,1,0.0
4044,78,1,0.0
4035,134,1,0.0
4027,39,1,0.0
1925,88,1,0.0
1922,13,1,0.0
1921,22,1,0.0
1917,9,1,0.0
1832,157,1,0.0
818,118,1,0.0
811,57,1,0.0
5486,19,1,0.0
1912,27,1,0.0
10518,104,1,0.0
10517,51,1,0.0
10494,38,1,0.0
10486,159,1,0.0
10470,46,1,0.0
1936,98,1,0.0
1931,283,1,0.0
10438,9,1,0.0
10566,204,1,0.0
12505,29,1,0.0
12496,23,1,0.0
12491,161,1,0.0
5452,46,1,0.0
5448,37,1,0.0
4474,169,1,0.0
5413,40,1,0.0
770,49,1,0.0
12527,117,1,0.0
12523,25,1,0.0
12517,54,1,0.0
10423,5,1,0.0
10417,45,1,0.0
6270,36,1,0.0
6262,241,1,0.0
6251,402,1,0.0
1962,670,1,0.0
2000,279,1,0.0
10339,35,1,0.0
10335,463,1,0.0
10321,18,1,0.0
2014,70,1,0.0
10144,168,1,0.0
10309,134,1,0.0
2043,44,1,0.0
6306,22,1,0.0
6293,265,1,0.0
6289,67,1,0.0
6282,58,1,0.0
6280,16,1,0.0
10252,20,1,0.0
2063,34,1,0.0
2053,294,1,0.0
10201,49,1,0.0
2098,12,1,0.0
10434,26,1,0.0
791,120,1,0.0
783,378,1,0.0
6354,295,1,0.0
6352,9,1,0.0
6349,428,1,0.0
6345,21,1,0.0
6330,40,1,0.0
2136,39,1,0.0
2134,26,1,0.0
2131,56,1,0.0
2088,17,1,0.0
10196,6,1,0.0
10194,113,1,0.0
10191,69,1,0.0
6329,19,1,0.0
6315,3338,1,0.0
3991,55,1,0.0
10155,2447,1,0.0
734,18,1,0.0
12549,11,1,0.0
5406,392,1,0.0
5404,10,1,0.0
5403,134,1,0.0
5400,80,1,0.0
5397,65,1,0.0
4504,118,1,0.0
4502,239,1,0.0
4500,75,1,0.0
4495,318,1,0.0
4493,29,1,0.0
12546,117,1,0.0
10129,117,1,0.0
10125,48,1,0.0
10115,40,1,0.0
9946,40,1,0.0
9945,52,1,0.0
10078,133,1,0.0
10075,119,1,0.0
10055,116,1,0.0
6384,43,1,0.0
6380,105,1,0.0
6368,143,1,0.0
10045,108,1,0.0
10038,200,1,0.0
2163,288,1,0.0
2162,39,1,0.0
2157,39,1,0.0
10022,105,1,0.0
2107,88,1,0.0
742,38,1,0.0
5391,34,1,0.0
5387,36,1,0.0
12616,11,1,0.0
721,49,1,0.0
718,129,1,0.0
715,132,1,0.0
12601,385,1,0.0
12589,10,1,0.0
12573,111,1,0.0
2185,88,1,0.0
6399,75,1,0.0
3963,27,1,0.0
6394,9,1,0.0
2174,39,1,0.0
9982,117,1,0.0
9956,50,1,0.0
2279,60,1,0.0
2218,272,1,0.0
9930,131,1,0.0
9915,70,1,0.0
9910,19,1,0.0
6419,186,1,0.0
3933,34,1,0.0
3930,14,1,0.0
3927,75,1,0.0
6416,21,1,0.0
9900,100,1,0.0
2192,80,1,0.0
12628,89,1,0.0
12625,33,1,0.0
12618,59,1,0.0
4489,41,1,0.0
5350,142,1,0.0
5348,158,1,0.0
677,41,1,0.0
12666,131,1,0.0
12648,90,1,0.0
12641,160,1,0.0
12731,140,1,0.0
2235,23,1,0.0
2230,97,1,0.0
9862,143,1,0.0
3894,51,1,0.0
6450,134,1,0.0
6447,45,1,0.0
9836,1348,1,0.0
2256,109,1,0.0
2293,46,1,0.0
5341,34,1,0.0
5338,45,1,0.0
5322,9,1,0.0
12710,182,1,0.0
12694,17,1,0.0
602,22,1,0.0
9770,28,1,0.0
9748,82,1,0.0
2320,10,1,0.0
2309,65,1,0.0
2305,26,1,0.0
9707,104,1,0.0
9698,80,1,0.0
685,72,1,0.0
5363,125,1,0.0
5358,277,1,0.0
9691,42,1,0.0
9689,12,1,0.0
9683,8,1,0.0
9674,184,1,0.0
6501,12,1,0.0
3881,45,1,0.0
6493,104,1,0.0
9666,114,1,0.0
2340,15,1,0.0
2329,45,1,0.0
9773,137,1,0.0
12718,703,1,0.0
669,100,1,0.0
662,96,1,0.0
659,205,1,0.0
4512,81,1,0.0
6559,103,1,0.0
6551,251,1,0.0
6548,701,1,0.0
3864,69,1,0.0
3859,92,1,0.0
9534,85,1,0.0
9533,202,1,0.0
9620,222,1,0.0
9604,11,1,0.0
2368,40,1,0.0
2355,48,1,0.0
6539,17,1,0.0
6521,592,1,0.0
6511,62,1,0.0
2343,214,1,0.0
9566,24,1,0.0
12792,8,1,0.0
12791,708,1,0.0
12780,48,1,0.0
642,431,1,0.0
637,147,1,0.0
636,12,1,0.0
625,102,1,0.0
12768,74,1,0.0
12733,48,1,0.0
12732,106,1,0.0
581,74,1,0.0
9556,157,1,0.0
9553,78,1,0.0
2385,344,1,0.0
2383,20,1,0.0
2382,39,1,0.0
9531,9,1,0.0
9513,80,1,0.0
9507,65,1,0.0
2412,16,1,0.0
2392,6,1,0.0
6588,2211,1,0.0
9483,53,1,0.0
9477,91,1,0.0
2428,18,1,0.0
2427,333,1,0.0
9471,71,1,0.0
9467,20,1,0.0
9456,123,1,0.0
12796,149,1,0.0
4544,68,1,0.0
12794,12,1,0.0
5279,5,1,0.0
12847,66,1,0.0
12840,199,1,0.0
12824,546,1,0.0
12810,111,1,0.0
12807,60,1,0.0
607,81,1,0.0
12907,656,1,0.0
9424,84,1,0.0
3826,10,1,0.0
9400,35,1,0.0
9398,8,1,0.0
2456,235,1,0.0
9393,18,1,0.0
9385,90,1,0.0
9383,192,1,0.0
12857,27,1,0.0
12933,15,1,0.0
9362,68,1,0.0
2472,8,1,0.0
2468,4,1,0.0
9338,244,1,0.0
9336,39,1,0.0
9326,35,1,0.0
2519,12,1,0.0
2518,58,1,0.0
2499,46,1,0.0
9291,462,1,0.0
9455,38,1,0.0
568,28,1,0.0
12848,46,1,0.0
5287,21,1,0.0
9268,47,1,0.0
9265,234,1,0.0
9262,42,1,0.0
6664,30,1,0.0
6662,412,1,0.0
6659,82,1,0.0
3811,10,1,0.0
9239,92,1,0.0
9215,432,1,0.0
9378,77,1,0.0
12906,36,1,0.0
12896,20,1,0.0
5259,84,1,0.0
5244,162,1,0.0
12890,80,1,0.0
12872,35,1,0.0
4578,63,1,0.0
4576,256,1,0.0
4557,159,1,0.0
12917,268,1,0.0
12908,65,1,0.0
516,83,1,0.0
2566,168,1,0.0
2559,11,1,0.0
2556,11,1,0.0
2555,173,1,0.0
3776,25,1,0.0
3775,124,1,0.0
3771,95,1,0.0
6665,21,1,0.0
9187,104,1,0.0
9178,77,1,0.0
12969,33,1,0.0
12936,139,1,0.0
13020,14,1,0.0
9174,28,1,0.0
9170,90,1,0.0
9166,240,1,0.0
6708,24,1,0.0
6706,63,1,0.0
6703,269,1,0.0
6696,12,1,0.0
6691,432,1,0.0
6675,70,1,0.0
2599,75,1,0.0
2596,47,1,0.0
9196,104,1,0.0
551,103,1,0.0
2593,47,1,0.0
9133,57,1,0.0
9116,73,1,0.0
3749,23,1,0.0
6739,50,1,0.0
2615,128,1,0.0
2614,28,1,0.0
9087,10,1,0.0
9085,182,1,0.0
9176,37,1,0.0
12978,61,1,0.0
12975,94,1,0.0
5218,61,1,0.0
5210,30,1,0.0
5205,67,1,0.0
5202,21,1,0.0
4580,24,1,0.0
13012,57,1,0.0
13002,23,1,0.0
533,49,1,0.0
520,62,1,0.0
13105,58,1,0.0
9047,46,1,0.0
3765,88,1,0.0
3759,69,1,0.0
9037,10,1,0.0
9031,75,1,0.0
9024,479,1,0.0
9009,30,1,0.0
9003,244,1,0.0
2644,229,1,0.0
8972,23,1,0.0
2693,85,1,0.0
2692,38,1,0.0
8845,25,1,0.0
8953,53,1,0.0
6782,64,1,0.0
6771,119,1,0.0
6768,87,1,0.0
6764,84,1,0.0
2678,127,1,0.0
8934,22,1,0.0
8933,23,1,0.0
507,182,1,0.0
506,13,1,0.0
5190,39,1,0.0
4589,227,1,0.0
4587,35,1,0.0
463,26,1,0.0
442,242,1,0.0
5147,110,1,0.0
13085,31,1,0.0
13067,28,1,0.0
488,62,1,0.0
479,34,1,0.0
465,13,1,0.0
13047,45,1,0.0
8906,594,1,0.0
6797,108,1,0.0
3737,54,1,0.0
3728,38,1,0.0
8899,21,1,0.0
8887,222,1,0.0
2695,103,1,0.0
5128,234,1,0.0
4633,17,1,0.0
13138,248,1,0.0
13124,43,1,0.0
413,124,1,0.0
2725,239,1,0.0
6814,7,1,0.0
6810,115,1,0.0
8824,44,1,0.0
8822,182,1,0.0
8821,6,1,0.0
8814,38,1,0.0
8802,680,1,0.0
8799,5,1,0.0
8932,35,1,0.0
13100,55,1,0.0
6867,70,1,0.0
6866,132,1,0.0
8706,56,1,0.0
8704,91,1,0.0
2785,62,1,0.0
8680,4,1,0.0
2746,101,1,0.0
2745,38,1,0.0
6846,230,1,0.0
8763,117,1,0.0
8756,37,1,0.0
2767,38,1,0.0
13156,287,1,0.0
5143,77,1,0.0
5138,16,1,0.0
5135,194,1,0.0
396,287,1,0.0
13195,71,1,0.0
5112,33,1,0.0
5105,4,1,0.0
5104,52,1,0.0
13187,110,1,0.0
13182,19,1,0.0
13175,4,1,0.0
13173,224,1,0.0
434,845,1,0.0
13284,276,1,0.0
8742,157,1,0.0
8738,51,1,0.0
8719,20,1,0.0
6878,15,1,0.0
6874,150,1,0.0
8678,783,1,0.0
8676,136,1,0.0
8655,106,1,0.0
8653,45,1,0.0
2823,37,1,0.0
2821,20,1,0.0
6910,32,1,0.0
6894,14,1,0.0
6892,59,1,0.0
6883,79,1,0.0
6882,146,1,0.0
6881,78,1,0.0
2809,63,1,0.0
8648,98,1,0.0
2763,46,1,0.0
402,75,1,0.0
4651,1207,1,0.0
4649,43,1,0.0
13260,115,1,0.0
13255,36,1,0.0
13251,30,1,0.0
13208,49,1,0.0
13206,8,1,0.0
416,222,1,0.0
351,38,1,0.0
2847,37,1,0.0
2843,27,1,0.0
6926,31,1,0.0
6918,82,1,0.0
2834,143,1,0.0
8599,78,1,0.0
8591,56,1,0.0
382,658,1,0.0
371,328,1,0.0
369,3,1,0.0
13294,118,1,0.0
13290,15,1,0.0
8573,72,1,0.0
2867,6,1,0.0
8535,67,1,0.0
6950,70,1,0.0
6949,230,1,0.0
8527,213,1,0.0
8516,327,1,0.0
8512,1415,1,0.0
2906,24,1,0.0
8643,12,1,0.0
5088,163,1,0.0
2915,48,1,0.0
2893,25,1,0.0
2888,78,1,0.0
8483,26,1,0.0
8477,21,1,0.0
6978,51,1,0.0
3674,190,1,0.0
8476,294,1,0.0
8474,152,1,0.0
8460,186,1,0.0
8451,327,1,0.0
8577,31,1,0.0
344,105,1,0.0
13329,241,1,0.0
13320,34,1,0.0
5069,3,1,0.0
13376,162,1,0.0
13372,97,1,0.0
13359,190,1,0.0
13352,160,1,0.0
13350,87,1,0.0
13339,82,1,0.0
362,507,1,0.0
8444,315,1,0.0
8434,6,1,0.0
8433,51,1,0.0
3633,57,1,0.0
7005,43,1,0.0
6982,107,1,0.0
6980,9,1,0.0
2926,548,1,0.0
2917,70,1,0.0
291,53,1,0.0
13433,42,1,0.0
13545,30,1,0.0
2942,71,1,0.0
2938,9,1,0.0
8372,74,1,0.0
8360,17,1,0.0
8339,81,1,0.0
2984,63,1,0.0
2978,11,1,0.0
8445,102,1,0.0
13403,45,1,0.0
5055,251,1,0.0
5035,14,1,0.0
331,18,1,0.0
327,233,1,0.0
8245,11,1,0.0
8241,13,1,0.0
8310,87,1,0.0
7055,58,1,0.0
3626,180,1,0.0
3615,99,1,0.0
8276,66,1,0.0
3006,219,1,0.0
13464,36,1,0.0
13463,92,1,0.0
13462,109,1,0.0
13450,51,1,0.0
5032,64,1,0.0
5022,103,1,0.0
306,16,1,0.0
296,1223,1,0.0
3602,133,1,0.0
3593,139,1,0.0
8157,34,1,0.0
3025,16,1,0.0
3023,154,1,0.0
3021,316,1,0.0
3003,114,1,0.0
2996,64,1,0.0
8261,267,1,0.0
8253,291,1,0.0
3587,24,1,0.0
7084,227,1,0.0
7072,64,1,0.0
7066,45,1,0.0
7059,11,1,0.0
8247,474,1,0.0
13539,32,1,0.0
13526,458,1,0.0
13525,417,1,0.0
13519,66,1,0.0
13518,53,1,0.0
289,34,1,0.0
4984,1856,1,0.0
13493,37,1,0.0
13477,84,1,0.0
8212,808,1,0.0
8208,37,1,0.0
8203,110,1,0.0
8195,55,1,0.0
8187,618,1,0.0
7097,33,1,0.0
3603,9,1,0.0
7128,9,1,0.0
8101,15,1,0.0
8093,101,1,0.0
3097,51,1,0.0
3094,13,1,0.0
3013,31,1,0.0
8144,1,1,0.0
8138,122,1,0.0
8134,8,1,0.0
7126,8,1,0.0
7118,19,1,0.0
3575,71,1,0.0
3570,29,1,0.0
7115,14,1,0.0
8114,195,1,0.0
8112,33,1,0.0
13623,195,1,0.0
13606,228,1,0.0
258,5,1,0.0
247,293,1,0.0
245,33,1,0.0
13583,227,1,0.0
13580,33,1,0.0
13560,139,1,0.0
13553,53,1,0.0
13715,52,1,0.0
3038,6,1,0.0
3037,13,1,0.0
7152,94,1,0.0
7151,70,1,0.0
7141,676,1,0.0
7134,78,1,0.0
7912,4,1,0.0
3086,218,1,0.0
3082,317,1,0.0
8054,6,1,0.0
8039,5,1,0.0
8038,198,1,0.0
8035,97,1,0.0
8032,33,1,0.0
7187,27,1,0.0
8028,15,1,0.0
8024,286,1,0.0
8016,253,1,0.0
3043,6,1,0.0
13642,64,1,0.0
4730,15,1,0.0
13629,28,1,0.0
4948,47,1,0.0
4936,75,1,0.0
4923,943,1,0.0
13665,111,1,0.0
13662,52,1,0.0
13654,33,1,0.0
13795,75,1,0.0
3101,24,1,0.0
3098,72,1,0.0
7214,11,1,0.0
3556,15,1,0.0
3553,12,1,0.0
7962,20,1,0.0
7960,449,1,0.0
3146,413,1,0.0
7950,58,1,0.0
7748,47,1,0.0
7897,140,1,0.0
7890,114,1,0.0
7256,54,1,0.0
7238,23,1,0.0
7233,1034,1,0.0
7224,97,1,0.0
7873,147,1,0.0
7864,118,1,0.0
7862,36,1,0.0
7861,17,1,0.0
3188,29,1,0.0
7978,439,1,0.0
13684,23,1,0.0
13683,117,1,0.0
13669,53,1,0.0
4895,209,1,0.0
170,84,1,0.0
13758,7,1,0.0
13744,113,1,0.0
13728,34,1,0.0
206,30,1,0.0
202,57,1,0.0
194,24,1,0.0
129,4,1,0.0
7851,198,1,0.0
3507,52,1,0.0
7267,58,1,0.0
7814,15,1,0.0
7785,123,1,0.0
7774,15,1,0.0
3241,64,1,0.0
7669,159,1,0.0
7666,15,1,0.0
7634,20,1,0.0
7633,40,1,0.0
7628,2,1,0.0
7745,83,1,0.0
7734,75,1,0.0
7284,9,1,0.0
3525,59,1,0.0
3517,40,1,0.0
3513,33,1,0.0
3288,39,1,0.0
3269,109,1,0.0
3311,33,1,0.0
7856,416,1,0.0
13771,30,1,0.0
127,62,1,0.0
112,27,1,0.0
111,22,1,0.0
4748,44,1,0.0
4745,17,1,0.0
4743,32,1,0.0
13818,32,1,0.0
140,108,1,0.0
13815,87,1,0.0
13900,4,1,0.0
3299,104,1,0.0
3490,24,1,0.0
3482,209,1,0.0
3478,125,1,0.0
3474,35,1,0.0
7677,953,1,0.0
102,74,1,0.0
101,4,1,0.0
90,1,1,0.0
13896,49,1,0.0
4833,38,1,0.0
13860,136,1,0.0
13850,561,1,0.0
68,19,1,0.0
7614,169,1,0.0
7613,173,1,0.0
7363,121,1,0.0
7352,82,1,0.0
7347,95,1,0.0
7332,38,1,0.0
3320,26,1,0.0
3305,51,1,0.0
14046,10,1,0.0
3425,105,1,0.0
14027,35,1,0.0
34,144,1,0.0
32,22,1,0.0
14017,171,1,0.0
14075,48,1,0.0
14060,64,1,0.0
14054,26,1,0.0
14049,220,1,0.0
7593,120,1,0.0
59,20,1,0.0
58,352,1,0.0
13957,93,1,0.0
13953,30,1,0.0
13950,16,1,0.0
4781,1116,1,0.0
13976,58,1,0.0
83,56,1,0.0
73,37,1,0.0
7423,54,1,0.0
7505,7,1,0.0
7502,247,1,0.0
7493,19,1,0.0
7491,446,1,0.0
7480,158,1,0.0
7388,33,1,0.0
7387,91,1,0.0
7479,54,1,0.0
7439,13,1,0.0
7436,103,1,0.0
18,35,1,0.0
14080,90,0,0.0
19,25,0,0.0
23,2,0,0.0
25,31,0,0.0
14056,40,0,0.0
14065,13,0,0.0
14071,6,0,0.0
14072,4,0,0.0
14074,9,0,0.0
14020,5,0,0.0
26,3,0,0.0
13991,7,0,0.0
13987,12,0,0.0
4812,121,0,0.0
4810,10,0,0.0
4808,19,0,0.0
4806,105,0,0.0
4804,10,0,0.0
4800,2,0,0.0
4796,6,0,0.0
4795,20,0,0.0
4790,5,0,0.0
4789,10,0,0.0
4788,3,0,0.0
4785,24,0,0.0
4780,28,0,0.0
14076,29,0,0.0
3389,26,0,0.0
7464,20,0,0.0
7463,104,0,0.0
7460,247,0,0.0
7459,58,0,0.0
7458,9,0,0.0
7457,90,0,0.0
7453,87,0,0.0
7451,15,0,0.0
7449,82,0,0.0
7448,36,0,0.0
7446,15,0,0.0
7433,13,0,0.0
7426,10,0,0.0
7424,12,0,0.0
7421,16,0,0.0
7377,48,0,0.0
7376,102,0,0.0
7477,3,0,0.0
7474,1,0,0.0
7470,36,0,0.0
7468,12,0,0.0
7465,182,0,0.0
3414,1,0,0.0
3412,90,0,0.0
3411,1,0,0.0
3409,5,0,0.0
3405,2,0,0.0
3402,84,0,0.0
3399,21,0,0.0
3396,4,0,0.0
3392,11,0,0.0
7501,3,0,0.0
7494,12,0,0.0
7489,2,0,0.0
7483,3,0,0.0
3423,80,0,0.0
3422,20,0,0.0
7412,130,0,0.0
7408,70,0,0.0
7406,67,0,0.0
7403,1,0,0.0
7398,19,0,0.0
7397,85,0,0.0
7396,2,0,0.0
7395,4,0,0.0
7386,2,0,0.0
7379,3,0,0.0
7524,13,0,0.0
7521,20,0,0.0
7519,122,0,0.0
3388,3,0,0.0
3387,2,0,0.0
3386,18,0,0.0
3385,9,0,0.0
3384,21,0,0.0
3379,8,0,0.0
3377,4,0,0.0
3370,460,0,0.0
3365,3,0,0.0
7514,137,0,0.0
7513,277,0,0.0
7509,12,0,0.0
7507,2,0,0.0
3342,18,0,0.0
7571,3,0,0.0
7568,320,0,0.0
7566,111,0,0.0
7563,6,0,0.0
7556,3,0,0.0
7552,2,0,0.0
7550,25,0,0.0
7548,124,0,0.0
7545,35,0,0.0
7541,12,0,0.0
7539,34,0,0.0
7535,33,0,0.0
7531,16,0,0.0
7529,2,0,0.0
7525,15,0,0.0
3357,10,0,0.0
3356,5,0,0.0
3355,6,0,0.0
3353,10,0,0.0
3352,1,0,0.0
3350,3,0,0.0
7374,60,0,0.0
7373,74,0,0.0
7369,1,0,0.0
7368,22,0,0.0
3465,4,0,0.0
3458,63,0,0.0
3455,12,0,0.0
3454,8,0,0.0
3450,35,0,0.0
3448,36,0,0.0
7611,14,0,0.0
7610,1,0,0.0
7605,2,0,0.0
3340,8,0,0.0
3338,2,0,0.0
3337,3,0,0.0
3325,387,0,0.0
3317,1,0,0.0
3316,23,0,0.0
7596,10,0,0.0
7592,12,0,0.0
7588,14,0,0.0
7587,250,0,0.0
7585,23,0,0.0
3361,35,0,0.0
3360,10,0,0.0
7640,2,0,0.0
7636,82,0,0.0
7635,1,0,0.0
7630,11,0,0.0
7626,13,0,0.0
7625,4,0,0.0
7624,3,0,0.0
7616,81,0,0.0
3444,20,0,0.0
7366,15,0,0.0
7360,16,0,0.0
7355,7,0,0.0
7336,4,0,0.0
7335,4,0,0.0
7331,10,0,0.0
7327,1,0,0.0
3467,12,0,0.0
3466,13,0,0.0
3295,31,0,0.0
3294,10,0,0.0
3293,56,0,0.0
3292,39,0,0.0
3290,3,0,0.0
7678,16,0,0.0
7676,46,0,0.0
7667,3,0,0.0
7664,8,0,0.0
7659,58,0,0.0
7657,2,0,0.0
7654,15,0,0.0
7652,9,0,0.0
7643,77,0,0.0
7695,7,0,0.0
7693,7,0,0.0
7689,31,0,0.0
7679,26,0,0.0
3310,3,0,0.0
3309,7,0,0.0
3308,9,0,0.0
3296,425,0,0.0
7321,6,0,0.0
7320,2,0,0.0
7319,120,0,0.0
7318,6,0,0.0
7317,45,0,0.0
7313,7,0,0.0
3496,17,0,0.0
3469,15,0,0.0
3520,2,0,0.0
7713,3,0,0.0
7706,290,0,0.0
7705,22,0,0.0
3287,196,0,0.0
3281,18,0,0.0
3277,17,0,0.0
3276,3,0,0.0
3274,1,0,0.0
3272,31,0,0.0
3266,1556,0,0.0
3265,8,0,0.0
7704,6,0,0.0
7703,4,0,0.0
7699,5,0,0.0
7696,38,0,0.0
7741,1,0,0.0
7738,205,0,0.0
7731,4,0,0.0
7729,60,0,0.0
7728,2,0,0.0
7725,1,0,0.0
7715,23,0,0.0
7302,3,0,0.0
7298,22,0,0.0
7292,23,0,0.0
7289,479,0,0.0
7286,4,0,0.0
7285,5,0,0.0
3524,56,0,0.0
3523,118,0,0.0
3521,58,0,0.0
7776,15,0,0.0
7775,7,0,0.0
7769,173,0,0.0
7763,138,0,0.0
3262,7,0,0.0
3261,21,0,0.0
3257,26,0,0.0
3255,29,0,0.0
3251,3,0,0.0
3244,17,0,0.0
3235,1,0,0.0
7754,27,0,0.0
7752,2,0,0.0
7751,48,0,0.0
7744,34,0,0.0
7743,294,0,0.0
7810,42,0,0.0
7808,6,0,0.0
7807,213,0,0.0
7806,16,0,0.0
7805,12,0,0.0
7803,11,0,0.0
7801,6,0,0.0
7799,11,0,0.0
7796,14,0,0.0
7793,20,0,0.0
7787,3,0,0.0
7786,12,0,0.0
7784,293,0,0.0
7782,10,0,0.0
7780,5,0,0.0
7777,104,0,0.0
7275,3,0,0.0
7270,4,0,0.0
7268,4,0,0.0
7261,2,0,0.0
7258,6,0,0.0
3206,2,0,0.0
3205,16,0,0.0
7825,6,0,0.0
7824,27,0,0.0
7823,26,0,0.0
7820,5,0,0.0
7819,1,0,0.0
7818,17,0,0.0
7816,18,0,0.0
7815,51,0,0.0
7812,80,0,0.0
7828,4,0,0.0
7827,12,0,0.0
3234,27,0,0.0
3225,22,0,0.0
3217,15,0,0.0
3216,234,0,0.0
3214,5,0,0.0
3210,11,0,0.0
3512,6,0,0.0
3504,8,0,0.0
3503,17,0,0.0
3501,32,0,0.0
7283,2,0,0.0
7282,6,0,0.0
7279,6,0,0.0
7278,1,0,0.0
7227,38,0,0.0
7220,5,0,0.0
7218,6,0,0.0
7871,3,0,0.0
7869,1,0,0.0
7867,14,0,0.0
3203,2,0,0.0
3202,6,0,0.0
3196,75,0,0.0
3192,11,0,0.0
3184,85,0,0.0
3182,2,0,0.0
3178,6,0,0.0
7853,5,0,0.0
7840,8,0,0.0
7839,1,0,0.0
7902,8,0,0.0
7896,3,0,0.0
7895,17,0,0.0
7891,1,0,0.0
7878,12,0,0.0
7877,20,0,0.0
7875,21,0,0.0
7249,4,0,0.0
7248,15,0,0.0
7244,16,0,0.0
7243,5,0,0.0
7237,126,0,0.0
7236,8,0,0.0
7235,2,0,0.0
7232,2,0,0.0
7230,10,0,0.0
7916,82,0,0.0
7915,162,0,0.0
7914,9,0,0.0
7910,15,0,0.0
7907,36,0,0.0
7906,19,0,0.0
3175,3,0,0.0
3172,6,0,0.0
3169,2,0,0.0
3167,9,0,0.0
3161,72,0,0.0
3158,7,0,0.0
3153,5,0,0.0
3150,2,0,0.0
3149,52,0,0.0
